observed_at,source,week,slot,formation,player_id,player_name,player_name_full,position_id,market_value,snapshot_at,points
2026-08-22T1506Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1532Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1538Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1607Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1615Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1617Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T1653Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T2215Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-22T2244Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-23T0737Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-23T1149Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,MED,5-4-1,3099,Fornals,Pablo Fornals,3,55847653,2026-08-22T17:05:15+02:00,0
2026-08-23T1228Z,laliga,38,DEL,5-4-1,3002,Iñigo Vicente,Iñigo Vicente,4,20445889,2026-08-22T17:05:15+02:00,0
2026-08-23T2215Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7936734,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5705705,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,57499669,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,MED,4-5-1,3128,Guido Rodríguez,Guido Rodríguez,3,23542914,2026-08-23T22:27:24+02:00,0
2026-08-23T2215Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,20741999,2026-08-23T22:27:24+02:00,0
2026-08-23T2243Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5705705,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,57499669,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,MED,4-5-1,2639,M. Román,Miguel Román,3,5085264,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,MED,4-5-1,3128,Guido Rodríguez,Guido Rodríguez,3,23542914,2026-08-24T00:21:24+02:00,0
2026-08-23T2243Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,20741999,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5705705,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,57499669,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,MED,4-5-1,2639,M. Román,Miguel Román,3,5085264,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,MED,4-5-1,3128,Guido Rodríguez,Guido Rodríguez,3,23542914,2026-08-24T00:21:24+02:00,0
2026-08-24T0624Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,20741999,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5705705,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,57499669,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,MED,4-5-1,2639,M. Román,Miguel Román,3,5085264,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,MED,4-5-1,3128,Guido Rodríguez,Guido Rodríguez,3,23542914,2026-08-24T00:21:24+02:00,0
2026-08-24T0952Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,20741999,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5705705,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,57499669,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,MED,4-5-1,2639,M. Román,Miguel Román,3,5085264,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,MED,4-5-1,3128,Guido Rodríguez,Guido Rodríguez,3,23542914,2026-08-24T00:21:24+02:00,0
2026-08-24T1205Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,20741999,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5705705,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,57499669,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,MED,4-5-1,2639,M. Román,Miguel Román,3,5085264,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,MED,4-5-1,3128,Guido Rodríguez,Guido Rodríguez,3,23542914,2026-08-24T00:21:24+02:00,0
2026-08-24T2202Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,20741999,2026-08-24T00:21:24+02:00,0
2026-08-24T2326Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,35902314,2026-08-24T00:21:24+02:00,0
2026-08-24T2326Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,13326565,2026-08-24T00:21:24+02:00,0
2026-08-24T2326Z,laliga,38,DEF,4-5-1,265,Zubeldia,Igor Zubeldia,2,10122272,2026-08-24T00:21:24+02:00,0
2026-08-24T2326Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,11373080,2026-08-24T00:21:24+02:00,0
2026-08-24T2326Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,27712836,2026-08-24T00:21:24+02:00,0
2026-08-24T2326Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6696460,2026-08-24T00:21:24+02:00,0
